지점,지점명,일시,평균기온(°C),일강수량(mm),평균 풍속(m/s),평균 상대습도(%),합계 일조시간(hr),일 최심적설(cm),평균 전운량(1/10),PM-10,PM-2.5,오존,이산화질소,일산화탄소,아황산가스,안개 계속시간(hr),기사
155,창원,2025-03-28,11.8,0,2,40.9,6,,9.1,45,21,0.047,0.0085,0.27,0.0025,,{비}0125-{비}{강도0}0300-0320.
155,창원,2025-03-29,7.7,,2.3,27.1,6.6,,5.8,19,9,0.0479,0.006,0.21,0.0024,,
155,창원,2025-03-30,5.2,,2,31,8.8,,7,15,8,0.048,0.0063,0.23,0.0027,,
155,창원,2025-03-31,7.6,,1.7,49.9,10.3,,3.4,31,16,0.0434,0.0188,0.32,0.0025,,{햇무리}1440-1550.
155,창원,2025-04-01,9.8,,1.9,47.3,9.9,,1.9,37,21,0.0448,0.0191,0.31,0.0029,,
155,창원,2025-04-02,10.3,0,2.5,54.4,10.9,,3.4,26,14,0.0468,0.015,0.28,0.0029,,{비}1859-1901. {비}1950-2025. {비}2154-2155. {비}2313-{비}{강도0}2400-
155,창원,2025-04-03,9.7,0,2,65.9,9.5,,1.9,20,11,0.0473,0.0133,0.25,0.0025,,-{비}-0029.
155,창원,2025-04-04,10.9,,2,61.5,9.7,,2.4,31,17,0.0441,0.016,0.28,0.003,,
155,창원,2025-04-05,10.8,3.5,1.6,78.1,0.3,,7.4,26,14,0.0493,0.014,0.26,0.0025,,{비}1216-1218. {비}1351-{비}{강도0}1500-1639. {박무}1534-1623.
155,창원,2025-04-06,13.5,,1.8,41.6,11.4,,0.1,28,14,0.0521,0.0087,0.27,0.0027,,{박무}0026-0103.
155,창원,2025-04-07,13.9,,2.2,42,11.5,,1.6,34,14,0.0502,0.0176,0.3,0.0029,,
155,창원,2025-04-08,16.9,,2.3,48.6,11.1,,1.6,51,22,0.0709,0.0127,0.31,0.003,,
155,창원,2025-04-09,13.5,0,2.1,66,9.2,,5.1,65,27,0.0592,0.0144,0.33,0.0028,,{햇무리}1240-1315. {비}2010-2041.
155,창원,2025-04-10,15.8,0,2,68.1,10.4,,2,48,24,0.0603,0.0181,0.38,0.0031,,{비}1741-1749.
155,창원,2025-04-11,15,,1.9,65.4,11.6,,2.1,39,23,0.0614,0.0177,0.35,0.0028,,-{박무}-{박무}{강도0}0300-0535.
155,창원,2025-04-12,13.2,28.6,2.3,83.8,1.2,,8.8,34,19,0.0476,0.0167,0.31,0.0027,,{박무}0055-0205. {박무}0255-{박무}{강도0}0300-{박무}{강도1}0600-0810. {비}1438-{비}{강도0}1500-{비}{강도0}1800-{비}{강도1}2100-{비}{강도1}2400- {박무}1807-{박무}{강도1}2100-{박무}{강도1}2400-
155,창원,2025-04-13,9.2,21.5,2.7,48.9,8.1,,3.5,38,9,0.051,0.0052,0.22,0.0025,,-{비}-{비}{강도1}0300-0310. -{박무}-{박무}{강도0}0300-0302. {비}1206-1207. {비}1241-1242. {비}1359-1403. {비}1430-1431.
155,창원,2025-04-14,8,2.6,1.6,72.3,1.9,,8,27,11,0.0432,0.0113,0.3,0.0026,,{비}0245-0246. {비}0342-{비}{강도0}0600-0620. {박무}0419-0505. {박무}0535-0550. {비}1208-1217. {비}1241-1432. {박무}1251-1326. {비}1618-1644. {비}1726-1759. {비}1831-1848. {비}1921-1922. {비}1957-2011.
155,창원,2025-04-15,11.6,,1.9,47.6,11.9,,1,12,6,0.0478,0.0063,0.27,0.0023,,
155,창원,2025-04-16,14.5,,2.3,60.1,9.8,,3.1,33,16,0.0573,0.0182,0.35,0.003,,
155,창원,2025-04-17,17.3,0,2.5,84.6,0,,8.1,50,17,0.063,0.0104,0.27,0.0025,,{비}1034-1035. {비}1048-1102. {비}1220-1223. {비}1249-1259. {비}1325-1335. {비}1545-1549. {비}1601-{비}{강도0}1800-1840. {비}1948-1956. {비}2038-2039. {이슬비}2354-{이슬비}{강도0}2400-
155,창원,2025-04-18,19.4,0,2.6,79.5,9.2,,3.9,45,16,0.0491,0.0147,0.27,0.0026,,-{이슬비}-0029. {이슬비}0308-0313.
155,창원,2025-04-19,19,2.1,2.4,83.5,2.9,,9.1,23,9,0.047,0.0066,0.22,0.0024,,{비}1537-1538. {비}1743-1744. {비}1755-1756. {비}1838-2041. {박무}1858-2030.
155,창원,2025-04-20,15.8,0.3,1.4,90.3,0,,9.9,22,11,0.0372,0.0145,0.3,0.0025,,{비}0003-0014. {박무}0625-0655. {비}0627-0640. {박무}0854-{박무}{강도0}0900-{박무}{강도0}1200-1414. {이슬비}0952-{비}1025-{이슬비}1050-1150. {이슬비}1510-1620. {이슬비}1715-1740.
155,창원,2025-04-21,15.8,,1.7,74.9,8.5,,6.1,25,13,0.0408,0.018,0.36,0.0029,,
155,창원,2025-04-22,15.8,28.2,1.6,92.5,0,,9.9,19,10,0.0244,0.0236,0.39,0.0028,,{비}0357-0358. {비}0409-0410. {비}0423-{비}{강도0}0600-{비}{강도0}0900-{비}{강도0}1200-{비}{강도1}1500-{비}{강도0}1800-2025. {박무}0624-{박무}{강도0}0900-0954. {박무}1017-{박무}{강도1}1200-{박무}{강도1}1500-{박무}{강도1}1800-{박무}{강도0}2100-2110.
155,창원,2025-04-23,15.4,0,2.3,81.6,5.3,,8.3,20,7,0.0435,0.0105,0.27,0.0026,,{박무}0036-0133. {박무}0147-0212. {박무}0229-{박무}{강도0}0300-{박무}{강도0}0600-0604. {비}0249-{비}{강도0}0300-0305. {박무}0624-0651.
155,창원,2025-04-24,17.3,,2.1,67.8,9.9,,6.8,34,15,0.0497,0.0143,0.33,0.0029,,{박무}0129-{박무}{강도0}0300-0555. {박무}0629-0651.
155,창원,2025-04-25,15.4,,2.3,26.4,11.3,,4.3,48,21,0.0576,0.0077,0.28,0.0029,,
155,창원,2025-04-26,14.8,,2,35.9,12.1,,0.8,27,10,0.0526,0.0113,0.26,0.0029,,
155,창원,2025-04-27,17.7,,2,43.8,9.4,,7.9,35,14,0.057,0.0141,0.48,0.0033,,
155,창원,2025-04-28,18.9,,1.8,47.3,8.6,,4,29,12,0.0591,0.0111,0.26,0.003,,
155,창원,2025-04-29,14.6,,2.3,56.3,12.1,,0.8,39,17,0.0567,0.0125,0.31,0.0031,,
155,창원,2025-04-30,16.7,,2.1,61,12.1,,0,37,17,0.0505,0.0201,0.36,0.0031,,
155,창원,2025-05-01,16.3,21.2,2.5,81.1,2.5,,8.4,26,12,0.0481,0.012,0.25,0.0029,,{비}1411-{비}{강도0}1500-{비}{강도1}1800-1844. {박무}1502-{박무}{강도1}1800-1833. {비}2124-2225. {박무}2157-2221.
155,창원,2025-05-02,16.3,,1.8,49.6,11.6,,2.8,22,10,0.0452,0.0135,0.27,0.0026,,{박무}0044-0127.
155,창원,2025-05-03,13.1,3.1,1.5,77.9,1.5,,8.6,22,14,0.0305,0.0183,0.31,0.0029,,{비}0544-0547. {비}0622-0623. {비}0644-0802. {비}0825-0826. {비}0859-{비}{강도0}0900-0946. {비}1048-{비}{강도0}1200-1425. {박무}1158-{박무}{강도0}1200-1220. {박무}1255-1330. {박무}1355-1415.
155,창원,2025-05-04,15.2,,1.7,53.4,12.2,,0.4,22,9,0.0482,0.0079,0.28,0.0027,,
155,창원,2025-05-05,13.9,3.4,1.6,56,4.6,,6.6,25,11,0.0458,0.0132,0.3,0.003,,{비}1305-1311. {비}1515-1516. {비}1640-{비}{강도0}1800-2003. {비}2029-2030. {비}2109-{비}{강도0}2400- {박무}2145-2340.
155,창원,2025-05-06,12.6,3.4,1.4,85.1,0.4,,7.8,18,11,0.0372,0.0088,0.26,0.0025,,-{비}-0035. {비}0223-0224. {비}1349-1350. {비}1552-1745. {박무}1632-1732. {무지개}1745-1810. {박무}2224-2303. {박무}2356-{박무}{강도0}2400-
155,창원,2025-05-07,14.6,,1.6,73.9,8,,4.3,21,11,0.0408,0.0131,0.27,0.0025,,-{박무}-{박무}{강도0}0300-0338. {박무}0356-0516. {박무}0647-0805.
155,창원,2025-05-08,16.5,,1.5,60.5,11.5,,3.3,25,14,0.0362,0.0183,0.29,0.0027,,
155,창원,2025-05-09,15.6,40,1.9,91,0,,9.9,16,9,0.032,0.0155,0.26,0.0026,,{비}0225-{비}{강도0}0300-{비}{강도0}0600-0656. {박무}0432-{박무}{강도0}0600-0626. {비}0703-{비}{강도0}0900-{비}{강도1}1200-{비}{강도1}1500-{비}{강도0}1800-1835. {박무}0803-{박무}{강도0}0900-{박무}{강도1}1200-{박무}{강도2}1500-{박무}{강도0}1800-1833. {박무}1932-{박무}{강도0}2100-2159. {이슬비}2020-2050.
155,창원,2025-05-10,16.8,,2.3,68.8,7.7,,6.9,13,7,0.0515,0.0064,0.3,0.0025,,
155,창원,2025-05-11,15.6,0.3,1.5,75.5,5.3,,6.1,25,15,0.0506,0.0087,0.33,0.0026,,{소나기}1656-1749. {박무}2056-{박무}{강도0}2100-{박무}{강도0}2400-
155,창원,2025-05-12,16.9,,2,65.6,12.4,,0,33,18,0.0513,0.0137,0.34,0.0029,,-{박무}-{박무}{강도0}0300-{박무}{강도0}0600-0653.
155,창원,2025-05-13,18.4,,2,74.5,8.7,,5.3,41,25,0.0605,0.0166,0.35,0.0029,,{박무}0220-0240. {박무}0320-{박무}{강도1}0600-0759. {햇무리}1250-1645.
155,창원,2025-05-14,18.9,,2.1,73,11.2,,5.1,43,28,0.0397,0.018,0.45,0.003,,{박무}0140-{박무}{강도0}0300-{박무}{강도1}0600-0826.
155,창원,2025-05-15,19.4,0.6,1.9,90.6,0,,10,24,17,0.016,0.0245,0.23,0.003,,{비}0848-{비}{강도0}0900-{비}{강도0}1200-1216. {박무}0851-{박무}{강도0}0900-1102. {비}1337-1344. {비}1449-{비}{강도0}1500-1502. {비}1602-1605. {비}1644-{비}{강도0}1800-1814. {박무}1714-{박무}{강도0}1800-{박무}{강도0}2100-{박무}{강도0}2400-
155,창원,2025-05-16,19.2,63.5,1.6,94.6,0,,10,24,16,0.0235,0.0145,0.22,0.0035,1.27,-{박무}-{박무}{강도1}0300-{시정(미만)}{1km}{안개}0432-{시정(이상)}{1km}{박무}0537-{박무}{강도2}0600-{시정(미만)}{1km}{안개}0605-{시정(이상)}{1km}{박무}0616-{박무}{강도0}0900-{박무}{강도0}1200-1234. {이슬비}0420-0540. {비}0708-0710. {비}0837-{비}{강도0}0900-{비}{강도0}1200-1249. {비}1306-{비}{강도1}1500-{비}{강도0}1800-{비}{강도1}2100-{비}{강도0}2400- {박무}1337-{박무}{강도0}1500-{박무}{강도0}1800-{박무}{강도1}2100-{박무}{강도1}2400-
155,창원,2025-05-17,19.9,0.6,1.5,86,5.5,,6.1,22,14,0.0363,0.0074,0.24,0.004,,-{비}-0018. -{박무}-0020. {박무}0132-0210. {박무}0246-{박무}{강도0}0300-0551. {비}0310-0425. {박무}0612-0647. {박무}0711-0825.
155,창원,2025-05-18,17.7,,2.2,66.4,9.5,,6,45,14,0.0419,0.0099,0.23,0.0027,,
155,창원,2025-05-19,19.6,0,2.2,69.8,11.4,,3.4,40,15,0.0461,0.0131,0.28,0.0027,,{비}0231-0239.
155,창원,2025-05-20,22.4,0.1,2.7,83.5,4.7,,7.5,16,8,0.0345,0.0086,0.23,0.0026,,{비}1740-1755. {이슬비}2045-2055. {박무}2050-{박무}{강도0}2100-2110. {비}2240-2310. {박무}2250-2305.
155,창원,2025-05-21,23.2,,1.3,83.1,4.1,,8.5,16,10,0.0226,0.0154,0.23,0.0028,,{박무}0355-0410. {박무}0615-0715. {박무}2330-{박무}{강도0}2400-
155,창원,2025-05-22,19.4,0,1.4,83.9,0.8,,8.8,37,21,0.0359,0.0161,0.33,0.003,,-{박무}-0257. {박무}0540-{박무}{강도0}0600-0630. {비}1552-1620. {비}1640-1702. {비}1723-1732. {박무}1936-2037.
155,창원,2025-05-23,18.8,,1.9,52.8,2.7,,8.8,23,15,0.0506,0.0079,0.26,0.0026,,
155,창원,2025-05-24,15.2,0.4,1.9,75.5,0,,10,13,11,0.0427,0.0058,0.23,0.0025,,{비}0405-0425. {비}0453-{비}{강도0}0600-0722. {비}0851-{비}{강도0}0900-0940. {박무}0921-0937. {비}1157-{비}{강도0}1200-1435. {박무}1308-1332. {비}1617-1626. {비}1954-{비}{강도0}2100-2115. {비}2303-2318.
155,창원,2025-05-25,17,0,2.2,70.8,11.6,,3,10,6,0.0476,0.0053,0.21,0.0024,,{비}0134-0143.
155,창원,2025-05-26,18.3,,1.9,76.9,11.7,,2.5,22,13,0.0436,0.0149,0.3,0.0028,,{박무}2343-{박무}{강도0}2400-
155,창원,2025-05-27,18.7,0.8,1.6,76.3,10.4,,1.1,34,24,0.0552,0.0158,0.38,0.0033,,-{박무}-{박무}{강도0}0300-{박무}{강도0}0600-0730. {소나기}1527-1603. {비}1611-1658.
155,창원,2025-05-28,19.4,,1.8,65.4,12.2,,1.8,36,23,0.049,0.0196,0.36,0.0032,,
155,창원,2025-05-29,19.1,,1.7,65.3,10.2,,2.1,30,19,0.0542,0.0142,0.27,0.0032,,
155,창원,2025-05-30,18.4,,2,72,12.4,,0,26,16,0.0506,0.0099,0.28,0.0027,,{박무}0640-0744.
155,창원,2025-05-31,20.4,,1.4,58.9,11.4,,4.5,23,15,0.0531,0.0111,0.3,0.0031,,
155,창원,2025-06-01,20.6,,1.7,65.4,12,,3.6,35,24,0.0647,0.0121,0.36,0.0034,,
155,창원,2025-06-02,18.8,1.9,0.9,82.8,0,,9.6,38,26,0.0416,0.0174,0.31,0.003,,{박무}0559-{박무}{강도0}0600-0603. {비}0914-1012. {비}1034-1105. {박무}1036-{박무}{강도0}1200-1251. {비}1129-{비}{강도0}1200-1447. {비}1521-{비}{강도0}1800-1852. {박무}1730-{박무}{강도0}1800-1901. {비}1917-{비}{강도0}2100-2215. {박무}1956-{박무}{강도0}2100-{박무}{강도0}2400- {비}2253-2339.
155,창원,2025-06-03,21.9,1.2,2,58,9.8,,5.5,27,17,0.0566,0.0059,0.24,0.0026,,{비}0024-0056. -{박무}-0051. {비}0114-{비}{강도0}0300-0428. {박무}0123-0255. {박무}0320-0350. {비}0455-0456. {박무}0505-{박무}{강도0}0600-0651.
155,창원,2025-06-04,23.5,,2,32.6,12.8,,0,26,10,0.053,0.0091,0.26,0.003,,
155,창원,2025-06-05,22.1,,1.8,46.9,11.5,,3.6,20,9,0.0579,0.0091,0.24,0.003,,{햇무리}1355-1620.
155,창원,2025-06-06,20.2,0.3,1.3,67,1.5,,7.8,34,21,0.0448,0.0199,0.43,0.005,,{햇무리}1150-1210. {비}1540-1559. {비}1619-{비}{강도0}1800-1813.
155,창원,2025-06-07,22.5,,1.8,59.8,9.9,,6.8,27,16,0.0474,0.0138,0.33,0.0032,,
155,창원,2025-06-08,23.7,,1.8,76.6,7.1,,6.6,29,18,0.0446,0.0069,0.24,0.003,,
155,창원,2025-06-09,22.1,,1.7,78.1,4.9,,7.1,28,17,0.036,0.0153,0.26,0.0032,,
155,창원,2025-06-10,24,,1.7,73.8,8,,5.1,38,23,0.0403,0.0233,0.31,0.0035,,{박무}0330-0528.
155,창원,2025-06-11,24.7,,1.9,48,11.1,,7.1,18,11,0.0598,0.0077,0.23,0.0028,,
155,창원,2025-06-12,22.3,,1.7,64.8,4,,8.6,31,17,0.0469,0.021,0.29,0.0034,,
155,창원,2025-06-13,21.1,36.5,1,80.6,0.2,,9.1,27,17,0.0354,0.0162,0.28,0.0029,0.67,{비}0757-{비}{강도0}0900-0939. {비}0959-1006. {비}1022-1152. {박무}1110-1131. {비}1237-1329. {비}1354-1355. {비}1432-1437. {비}1811-1917. {박무}1850-1945. {비}1959-{비}{강도1}2100-{비}{강도2}2400- {박무}2010-{박무}{강도0}2100-{시정(미만)}{1km}{안개}2245-{시정(이상)}{1km}{박무}2305-{시정(미만)}{1km}{안개}2340-{시정(미만)}{0.5km}{안개}2345-{시정(이상)}{0.5km}{안개}2355-{안개}{강도0}2400-
155,창원,2025-06-14,21.9,75.1,0.8,94.4,0.1,,9.9,11,5,0.017,0.0112,0.27,0.0027,0.65,-{박무}-{시정(이상)}{1km}{박무}0010-0030. {박무}0045-0105. {박무}0125-{박무}{강도1}0300-{시정(미만)}{1km}{안개}0455-{시정(이상)}{1km}{박무}0515-{박무}{강도1}0600-{시정(미만)}{1km}{안개}0857-{안개}{강도0}0900-{시정(이상)}{1km}{박무}0906-0931. -{비}-{비}{강도1}0300-{비}{강도1}0600-{비}{강도1}0900-{비}{강도1}1200-{비}{강도0}1500-1515. {박무}1006-{박무}{강도2}1200-1452. {박무}1959-2035. {박무}2055-{박무}{강도0}2100-{박무}{강도0}2400-
155,창원,2025-06-15,24.4,1.8,2,87.3,5.9,,8.4,22,13,0.0282,0.0085,0.26,0.0029,,-{박무}-{박무}{강도1}0300-{박무}{강도0}0600-{박무}{강도0}0900-1126. {박무}1853-1925. {비}1910-1925. {비}1940-2004. {박무}1946-2004. {이슬비}2043-{이슬비}{강도0}2100-{비}2225-2358. {박무}2047-{박무}{강도0}2100-2119. {박무}2215-2327.
155,창원,2025-06-16,23.4,7.2,1.8,88,4.1,,6.9,18,9,0.035,0.0099,0.23,0.0028,,{비}0040-0042. {비}0137-0237. {박무}0145-0222. {비}0311-0415. {박무}0337-0349. {비}0559-{비}{강도0}0600-0609. {비}0643-0701. {비}0833-{비}{강도0}0900-1154. {박무}0906-1114. {비}1235-1236. {비}1302-1306. {비}1413-1423.
155,창원,2025-06-17,23.3,,3.3,83.9,9,,7.5,20,9,0.0602,0.0081,0.21,0.0027,,
155,창원,2025-06-18,24.4,,2,73.1,12.4,,1.5,38,22,0.072,0.0108,0.33,0.0034,,
155,창원,2025-06-19,24.6,,1.9,78.8,10.7,,5.1,29,17,0.0399,0.0144,0.29,0.0032,,
155,창원,2025-06-20,25.1,2.7,2.7,90.8,0.1,,9.8,10,4,0.0149,0.0073,0.12,0.0025,,{비}1017-1025. {비}1140-{비}{강도0}1200-1346. {비}1406-1435. {비}1504-1524. {비}1550-{비}{강도0}1800-1959. {박무}1850-1901. {비}2034-{비}{강도0}2100-{비}{강도0}2400-
155,창원,2025-06-21,23.3,23.2,2.1,92.6,0,,10,8,4,0.0233,0.0052,0.12,0.0024,,-{비}-0156. {비}0229-0249. {비}0323-0355. {비}0410-0411. {비}0855-{비}{강도0}0900-{비}{강도0}1200-{비}{강도0}1500-{이슬비}1610-{비}1730-{비}{강도0}1800-{비}{강도1}2100-{비}{강도1}2400- {박무}1359-{박무}{강도0}1500-1735. {박무}1915-2030. {박무}2140-{박무}{강도0}2400-
155,창원,2025-06-22,21.9,5,1.4,78.3,4.3,,8.5,15,8,0.0441,0.0061,0.22,0.0025,,-{박무}-0050. -{비}-0208. {비}0443-0444. {비}0555-{비}{강도0}0600-0701. {햇무리}1030-1220.
155,창원,2025-06-23,23.8,,1.7,71.1,12.8,,1.6,33,20,0.0462,0.0174,0.33,0.0033,,
155,창원,2025-06-24,21,28.2,0.8,90.6,0,,9.5,25,17,0.0374,0.0122,0.3,0.003,,{박무}0330-0356. {박무}0410-0457. {비}0936-{비}{강도0}1200-{비}{강도0}1500-{비}{강도0}1800-1825. {박무}0942-0957. {박무}1008-{박무}{강도1}1200-{박무}{강도0}1500-1727. {비}1839-1846. {비}1940-{시정(미만)}{1km}{비}2018-{시정(이상)}{1km}{비}2024-{비}{강도1}2100-{이슬비}2140-{이슬비}{강도0}2400- {박무}1946-{박무}{강도1}2100-{박무}{강도1}2400-
155,창원,2025-06-25,22.4,5.1,2.3,86.8,6.1,,5.5,19,12,0.0428,0.0088,0.27,0.0028,1.12,-{비}-{비}0035-{이슬비}0140-{비}0210-{비}{강도0}0300-0440. -{안개}-{시정(미만)}{1km}{안개}0151-{시정(이상)}{1km}{박무}0229-{시정(미만)}{1km}{안개}0235-{시정(미만)}{0.5km}{안개}0242-{시정(이상)}{0.5km}{안개}0246-{안개}{강도0}0300-{시정(이상)}{1km}{박무}0304-{박무}{강도0}0600-0722. {이슬비}0605-0640. {박무}2140-2203. {박무}2226-2337.
155,창원,2025-06-26,24,,1.9,76.9,11.4,,2.4,39,24,0.0552,0.0115,0.39,0.0032,,{박무}0128-{박무}{강도0}0300-{박무}{강도0}0600-0644.
155,창원,2025-06-27,25.9,,1.3,74.5,12.7,,3.1,43,29,0.058,0.0123,0.44,0.0033,,{박무}0225-0239. {박무}0252-{박무}{강도0}0300-0304. {박무}0348-{박무}{강도0}0600-0653.
155,창원,2025-06-28,26.3,,1.9,83.1,12.7,,1.3,29,19,0.0445,0.0128,0.32,0.0037,,
155,창원,2025-06-29,27.2,,1.9,82.4,9.6,,3.1,24,18,0.0376,0.0088,0.31,0.0033,,{박무}0253-{박무}{강도0}0300-{박무}{강도0}0600-0826.
155,창원,2025-06-30,27.5,,2.1,81,12.8,,0.9,16,8,0.0215,0.0128,0.26,0.0031,,
155,창원,2025-07-01,28.2,,1.9,81.3,12.3,,5.4,20,14,0.0282,0.0108,0.23,0.0032,,
155,창원,2025-07-02,29.4,,1.9,78.6,11.4,,4.3,32,22,0.031,0.0105,0.22,0.0032,,{박무}0440-{박무}{강도0}0600-0619. {박무}0643-0709.
155,창원,2025-07-03,28.5,,2,77.3,12,,3.5,37,26,0.0355,0.0139,0.23,0.0038,,{박무}0148-{박무}{강도0}0300-{박무}{강도0}0600-0756.
155,창원,2025-07-04,27.9,,2,76.8,11.3,,5.6,35,24,0.0374,0.0103,0.24,0.0035,,
155,창원,2025-07-05,27.8,,2.1,77.4,12.6,,0.6,26,15,0.035,0.0107,0.25,0.0034,,
155,창원,2025-07-06,28.8,,1.5,76.5,12.3,,3.5,21,13,0.0318,0.0078,0.21,0.0029,,
155,창원,2025-07-07,30.1,,1.8,72,12.4,,1.1,36,22,0.0516,0.0149,0.29,0.0029,,
155,창원,2025-07-08,29.6,,1.6,69.6,8.7,,3.3,33,23,0.0492,0.0077,0.31,0.0029,,
155,창원,2025-07-09,29,,2.1,60,12.6,,3.1,18,12,0.0487,0.0056,0.27,0.0029,,
155,창원,2025-07-10,28.5,,2.5,60.3,8.5,,3,20,13,0.0407,0.0055,0.26,0.0028,,
155,창원,2025-07-11,28.2,,2.8,54.6,11.9,,1.6,19,10,0.04,0.0048,0.21,0.0026,,
155,창원,2025-07-12,27,,1.9,64.3,11.2,,5.6,22,13,0.0399,0.0063,0.2,0.0027,,
155,창원,2025-07-13,24.4,86.6,1.1,82,0.9,,8.6,24,14,0.0367,0.0089,0.24,0.0031,,{비}0749-0801. {비}1405-1454. {비}1550-{비}{강도0}1800-{시정(미만)}{1km}{비}1913-{시정(이상)}{1km}{비}1946-{시정(미만)}{1km}{비}2041-{비}{강도2}2100-{시정(이상)}{1km}{비}2102-{비}{강도1}2400- {박무}1715-{박무}{강도0}1800-{박무}{강도2}2100-2250. {박무}2305-{박무}{강도1}2400-
155,창원,2025-07-14,24.6,14.3,1.9,78.4,7.7,,5.1,13,8,0.0489,0.0056,0.21,0.0027,,-{박무}-0240. -{비}-0258. {비}0321-0441. {비}1801-1836.
155,창원,2025-07-15,24.8,0,1.3,80.6,2.5,,6.3,19,10,0.039,0.0109,0.25,0.0029,,{박무}0250-{박무}{강도0}0300-0310. {박무}0531-{박무}{강도0}0600-0609. {소나기}1254-1317.
155,창원,2025-07-16,24.5,2.1,1.8,87.4,0,,9.3,28,15,0.0394,0.0199,0.32,0.0031,,{비}1002-1017. {비}1036-1049. {비}1213-1451. {박무}1348-1409. {비}1507-1519. {비}1538-1643. {비}1708-1714. {비}1747-{비}{강도0}1800-1829. {비}1845-1850. {비}1935-1945.
155,창원,2025-07-17,24,40.5,2.1,91.8,0.2,,10,19,10,0.0386,0.0119,0.24,0.0028,,{비}0143-0257. {박무}0210-0235. {비}0332-0359. {비}0414-0504. {박무}0435-0555. {비}0548-{비}{강도0}0600-0601. {비}0627-0833. {박무}0655-0715. {박무}0730-{박무}{강도0}0900-1052. {비}0841-{비}{강도0}0900-0910. {비}0931-0950. {비}1007-1009. {비}1018-1038. {비}1047-1112. {비}1134-1136. {비}1201-1312. {박무}1236-1254. {비}1415-1421. {비}1456-{비}{강도0}1500-1537. {비}1628-1632. {비}1650-{시정(미만)}{1km}{비}1723-{시정(이상)}{1km}{비}1744-{비}{강도2}1800-1909. {박무}1721-1751. {박무}1830-1845. {비}1955-2004. {비}2105-2210. {비}2239-2331. {비}2350-{비}{강도0}2400-
155,창원,2025-07-18,25.1,21.8,2.1,93.5,1.6,,9.9,11,5,0.0281,0.01,0.17,0.0027,,{박무}0007-0127. -{비}-0152. {비}0225-{비}{강도0}0300-0321. {박무}0528-{박무}{강도0}0600-0710. {비}1319-1351. {비}1602-1652. {비}1728-{비}{강도0}1800-1846. {비}1914-1915. {비}1937-2059. {박무}1937-1948. {박무}2007-2012. {박무}2029-2034. {비}2125-2127. {비}2202-2305. {박무}2208-2233. {비}2315-2321. {비}2347-{비}{강도0}2400-
155,창원,2025-07-19,23.7,88,1.9,94.5,0.5,,9.5,10,4,0.0332,0.0081,0.15,0.0027,,-{비}-0102. {비}0129-{시정(미만)}{1km}{비}0228-{시정(이상)}{1km}{비}0232-{비}{강도1}0300-{비}{강도1}0600-0801. {박무}0217-0247. {박무}0307-0325. {박무}0358-0537. {박무}0614-0629. {박무}0640-0654. {비}0933-0934. {비}0955-1041. {비}1106-1116. {비}1135-{비}{강도0}1200-{시정(미만)}{1km}{비}1201-{시정(미만)}{0.5km}{비}1204-{시정(이상)}{0.5km}{비}1214-{시정(이상)}{1km}{비}1221-{시정(미만)}{1km}{비}1229-{시정(이상)}{1km}{비}1257-1402. {박무}1145-{박무}{강도2}1200-1329. {박무}1345-1401. {비}1419-{비}{강도0}1500-1708. {박무}1433-{박무}{강도0}1500-1628. {박무}1648-1701. {무지개}1700-1710. {비}2039-{비}{강도0}2100-2108. {박무}2115-2135. {박무}2329-2341.
155,창원,2025-07-20,26.6,,1.4,85.1,7.2,,6.3,18,9,0.0225,0.0075,0.17,0.0031,,{박무}0103-{박무}{강도0}0300-0441. {박무}0641-0652.
155,창원,2025-07-21,27.1,3.1,1.3,86.9,4.3,,5.1,19,9,0.011,0.012,0.14,0.0029,,{비}0248-{비}{강도0}0300-0301. {비}0601-0617. {소나기}0941-1002. {소나기}1034-1054. {소나기}1203-1232. {소나기}1451-1458. {소나기}1623-1628. {소나기}1659-1708.
155,창원,2025-07-22,28.6,,1.4,79,10.3,,3.9,29,16,0.0175,0.0134,0.22,0.0043,,
155,창원,2025-07-23,28.8,,1.4,75,12.4,,1.3,39,25,0.0091,0.0134,0.27,0.0039,,{박무}0352-0549.
155,창원,2025-07-24,28.3,,1.5,73.1,12.2,,1,29,19,0.0214,0.0232,0.21,0.0038,,
155,창원,2025-07-25,28.9,,2.1,71.5,12.5,,0.9,20,9,0.0245,0.0084,0.15,0.0033,,
155,창원,2025-07-26,29.8,,2.3,68.1,10.7,,2,11,6,0.0269,0.0054,0.13,0.0029,,
155,창원,2025-07-27,29.5,,2.3,66.3,12.3,,0.8,10,4,0.0269,0.0041,0.11,0.0028,,
155,창원,2025-07-28,28.5,,1.6,70.3,12.5,,0.1,17,8,0.0279,0.0103,0.14,0.003,,
155,창원,2025-07-29,28.2,,1.6,70,12.5,,0,18,10,0.0297,0.0133,0.16,0.0032,,
155,창원,2025-07-30,28.3,,1.8,67.3,12.1,,2.8,18,10,0.0345,0.0101,0.17,0.0031,,
155,창원,2025-07-31,28.6,,1.7,69.8,12.3,,1.6,23,14,0.0407,0.0099,0.17,0.0032,,
155,창원,2025-08-01,28.7,,1.8,76.9,12.4,,0.1,27,18,0.0447,0.0099,0.15,0.0032,,
155,창원,2025-08-02,29.5,,1.5,80.1,9.4,,5,31,24,0.0514,0.0086,0.16,0.003,,
